1803,349,1708707615.6289299
1802,351,1708707615.6299303
1801,352,1708707615.6309497
1801,354,1708707615.63244
1799,356,1708707615.6334465
1799,358,1708707615.6344492
1797,359,1708707615.6354544
1797,360,1708707615.6367714
1796,363,1708707615.63898
1794,365,1708707615.6399758
1793,367,1708707615.6409767
1792,368,1708707615.6422238
1791,370,1708707615.643234
1790,372,1708707615.6442344
1789,373,1708707615.6465712
1788,374,1708707615.647638
1787,376,1708707615.6486473
1786,378,1708707615.6496444
1785,379,1708707615.651005
1784,380,1708707615.65201
1783,382,1708707615.6535244
1781,383,1708707615.6545196
1780,386,1708707615.6555202
1779,386,1708707615.6565185
1778,387,1708707615.6585386
1778,388,1708707615.6595328
1776,390,1708707615.660936
1775,391,1708707615.6619425
1775,393,1708707615.6631825
1774,393,1708707615.6631825
1773,394,1708707615.6654701
1773,395,1708707615.6664703
1771,396,1708707615.6678455
1770,397,1708707615.6689808
1769,399,1708707615.6700938
1768,399,1708707615.6714516
1768,400,1708707615.67346
1767,400,1708707615.6744611
1767,401,1708707615.6755228
1766,402,1708707615.6765282
1766,402,1708707615.6775677
1765,403,1708707615.6787908
1764,404,1708707615.679978
1764,404,1708707615.681077
1763,404,1708707615.6820836
1763,405,1708707615.6830842
1763,405,1708707615.6840837
1762,406,1708707615.685483
1762,407,1708707615.6876986
1761,407,1708707615.6896975
1760,408,1708707615.6916964
1760,408,1708707615.6931317
1760,408,1708707615.6941397
1759,408,1708707615.695141
1759,409,1708707615.69714
1759,409,1708707615.6981394
1759,410,1708707615.7002337
1758,410,1708707615.7012296
1758,410,1708707615.706229
1758,411,1708707615.72715
1757,411,1708707615.7357557
1756,411,1708707615.7432442
1756,411,1708707615.744246
1756,412,1708707615.748252
1756,412,1708707615.7497578
1755,412,1708707615.7522712
1755,413,1708707615.756288
1755,413,1708707615.7584758
1754,414,1708707615.7594826
1754,414,1708707615.7624826
1754,414,1708707615.7638068
1753,415,1708707615.7653182
1753,415,1708707615.7683196
1752,415,1708707615.7693198
1752,416,1708707615.7713177
1752,416,1708707615.7723205
1752,416,1708707615.7733212
1751,417,1708707615.7753193
1751,418,1708707615.7774708
1750,418,1708707615.780096
1750,419,1708707615.782109
1750,419,1708707615.7841105
1750,419,1708707615.7851098
1749,419,1708707615.7861085
1749,420,1708707615.7871108
1748,420,1708707615.7881093
1748,420,1708707615.7895882
1748,420,1708707615.7905934
1748,421,1708707615.7915957
1747,422,1708707615.7935936
1747,422,1708707615.7956538
1747,423,1708707615.7971597
1746,423,1708707615.7985034
1746,424,1708707615.8005211
1745,424,1708707615.8025205
1744,425,1708707615.8045254
1744,426,1708707615.806522
1744,426,1708707615.8075237
1743,426,1708707615.8085208
1743,427,1708707615.8095243
1743,427,1708707615.8118503
1742,428,1708707615.8131292
1742,428,1708707615.8141508
1742,429,1708707615.8151495
1741,429,1708707615.81615
1741,430,1708707615.818152
1740,430,1708707615.8192303
1740,431,1708707615.820244
1740,431,1708707615.8212438
1739,432,1708707615.8222444
1739,432,1708707615.8232443
1739,432,1708707615.825244
1738,433,1708707615.8267434
1738,434,1708707615.8277683
1738,434,1708707615.8287697
1737,434,1708707615.8297682
1736,435,1708707615.8307688
1736,435,1708707615.832185
1736,436,1708707615.833194
1735,436,1708707615.8341947
1735,437,1708707615.8352003
1734,437,1708707615.836662
1734,438,1708707615.8376691
1733,439,1708707615.8397691
1733,439,1708707615.8410776
1733,440,1708707615.8420856
1732,440,1708707615.8430853
1731,441,1708707615.8450878
1731,441,1708707615.8460867
1730,443,1708707615.848086
1730,443,1708707615.848086
1730,444,1708707615.8495917
1729,444,1708707615.8509336
1729,445,1708707615.8509336
1729,445,1708707615.85244
1728,445,1708707615.853789
1728,446,1708707615.8547974
1727,447,1708707615.8558
1727,447,1708707615.8571355
1726,448,1708707615.8576424
1726,448,1708707615.8586624
1726,449,1708707615.8607144
1725,450,1708707615.8618119
1725,450,1708707615.8630939
1724,451,1708707615.8636014
1724,451,1708707615.8646066
1723,452,1708707615.865658
1723,452,1708707615.866654
1723,453,1708707615.8676567
1722,453,1708707615.8696578
1722,455,1708707615.870654
1721,455,1708707615.8716552
1721,455,1708707615.8726556
1721,456,1708707615.8746562
1720,456,1708707615.8758776
1720,457,1708707615.8770437
1719,457,1708707615.8770437
1719,458,1708707615.878051
1718,459,1708707615.8800566
1718,459,1708707615.8810527
1718,460,1708707615.8830528
1717,460,1708707615.885056
1717,461,1708707615.8861508
1717,461,1708707615.8871603
1716,462,1708707615.889179
1715,463,1708707615.8901966
1715,463,1708707615.8915725
1715,464,1708707615.8929026
1714,464,1708707615.89439
1714,465,1708707615.8954105
1714,465,1708707615.8974106
1714,465,1708707615.8984091
1713,466,1708707615.8994143
1713,466,1708707615.9014678
1712,467,1708707615.9024663
1712,468,1708707615.903467
1711,468,1708707615.9054675
1711,469,1708707615.90747
1711,469,1708707615.909468
1710,469,1708707615.9114656
1710,470,1708707615.9124665
1710,470,1708707615.9134653
1709,471,1708707615.9144664
1709,472,1708707615.9174674
1709,472,1708707615.9184654
1708,473,1708707615.9194674
1708,473,1708707615.922956
1707,473,1708707615.9239557
1707,474,1708707615.9249556
1707,474,1708707615.925955
1707,475,1708707615.9284432
1706,475,1708707615.9294481
1706,476,1708707615.9314425
1706,476,1708707615.9324455
1705,477,1708707615.935454
1705,477,1708707615.9374497
1705,478,1708707615.940448
1705,478,1708707615.9424493
1704,478,1708707615.9444516
1704,479,1708707615.9454541
1704,480,1708707615.9474473
1704,480,1708707615.9484508
1704,480,1708707615.950968
1703,480,1708707615.952474
1703,481,1708707615.9534788
1703,481,1708707615.9567714
1702,481,1708707615.957779
1702,482,1708707615.959779
1702,482,1708707615.9617772
1702,482,1708707615.9627788
1701,483,1708707615.9657788
1701,484,1708707615.9687796
1701,484,1708707615.9697773
1701,484,1708707615.9717796
1701,485,1708707615.973778
1700,485,1708707615.9747796
1700,485,1708707615.9777818
1700,485,1708707615.9797819
1700,486,1708707615.981777
1700,486,1708707615.9837785
1699,486,1708707615.9837785
1699,487,1708707615.9872365
1698,488,1708707615.9892366
1698,488,1708707615.993238
1698,489,1708707615.996236
1698,489,1708707616.000238
1697,489,1708707616.0012417
1697,490,1708707616.002238
1697,490,1708707616.0042388
1697,491,1708707616.0074294
1696,491,1708707616.009429
1696,492,1708707616.011431
1696,492,1708707616.012432
1696,492,1708707616.014429
1696,493,1708707616.0154316
1696,493,1708707616.0174289
1695,493,1708707616.0184333
1695,494,1708707616.0204318
1695,494,1708707616.0224292
1694,494,1708707616.023429
1694,495,1708707616.0254335
1694,496,1708707616.0274315
1694,496,1708707616.0284317
1694,496,1708707616.02943
1694,497,1708707616.0314288
1693,497,1708707616.0324316
1693,497,1708707616.033429
1693,498,1708707616.035446
1693,498,1708707616.0384443
1693,499,1708707616.040447
1692,499,1708707616.042444
1692,500,1708707616.0444462
1692,501,1708707616.0464494
1692,501,1708707616.0484464
1692,501,1708707616.0494504
1692,502,1708707616.050967
1692,502,1708707616.0519664
1691,502,1708707616.0529664
1691,503,1708707616.055115
1691,503,1708707616.0571148
1690,503,1708707616.0591145
1690,504,1708707616.06012
1690,505,1708707616.0626352
1690,505,1708707616.0646312
1690,506,1708707616.0676324
1689,506,1708707616.0691247
1689,507,1708707616.0721335
1689,507,1708707616.0731287
1689,507,1708707616.0752807
1689,508,1708707616.0762813
1689,509,1708707616.0782812
1688,509,1708707616.0792806
1688,509,1708707616.08278
1688,510,1708707616.08478
1688,510,1708707616.0877795
1688,511,1708707616.091962
1687,511,1708707616.0949697
1687,512,1708707616.0999672
1687,513,1708707616.102973
1686,513,1708707616.1039674
1686,513,1708707616.108122
1686,514,1708707616.1111314
1686,514,1708707616.116126
1686,514,1708707616.1171293
1686,515,1708707616.1211298
1685,515,1708707616.1246455
1685,515,1708707616.1266458
1685,516,1708707616.130645
1685,517,1708707616.1366663
1685,517,1708707616.1436887
1685,518,1708707616.1496787
1685,518,1708707616.1570332
1684,518,1708707616.1600316
1684,519,1708707616.1620328
1684,519,1708707616.172043
1684,520,1708707616.1790626
1684,521,1708707616.184062
1684,521,1708707616.1891358
1684,522,1708707616.1931338
1684,522,1708707616.1981332
1684,523,1708707616.2023156
1684,523,1708707616.2081447
1684,524,1708707616.211122
1684,525,1708707616.2181442
1684,525,1708707616.221157
1684,526,1708707616.2271516
1684,526,1708707616.2314255
1684,527,1708707616.2371411
1684,527,1708707616.2421367
1684,527,1708707616.2431674
1684,528,1708707616.2491088
1684,529,1708707616.254658
1684,529,1708707616.2606523
1683,529,1708707616.2660553
1683,530,1708707616.2670512
1683,530,1708707616.27406
1683,531,1708707616.2810943
1683,531,1708707616.2880967
1682,531,1708707616.2890937
1682,532,1708707616.2950947
1682,532,1708707616.3003595
1682,533,1708707616.3083599
1682,534,1708707616.3113613
1682,534,1708707616.3183613
1682,535,1708707616.323359
1682,535,1708707616.3293595
1682,535,1708707616.333722
1682,536,1708707616.334721
1682,536,1708707616.3387291
1682,537,1708707616.3427281
1682,538,1708707616.3467286
1682,538,1708707616.3510706
1682,539,1708707616.3519976
1682,539,1708707616.356516
1682,540,1708707616.3619535
1682,540,1708707616.3649528
1682,541,1708707616.368248
1682,542,1708707616.3732486
1682,542,1708707616.3772483
1681,543,1708707616.3792472
1681,543,1708707616.3832464
1681,544,1708707616.3872488
1681,544,1708707616.3907323
1681,545,1708707616.3957334
1681,546,1708707616.3997343
1681,546,1708707616.4107125
1681,547,1708707616.420862
1681,547,1708707616.4585364
1681,548,1708707616.4745474
1681,548,1708707616.4875467
1681,549,1708707616.4965518
1681,550,1708707616.505773
1681,550,1708707616.5141256
1681,551,1708707616.5207136
1681,551,1708707616.530159
1681,552,1708707616.5361626
1681,552,1708707616.5451615
1681,553,1708707616.5517032
1681,554,1708707616.563592
1681,554,1708707616.5705924
1681,555,1708707616.5787063
1681,555,1708707616.5847065
1681,556,1708707616.591704
1681,556,1708707616.593704
1681,556,1708707616.5987039
1681,557,1708707616.6077063
1681,558,1708707616.6226103
1681,558,1708707616.6376112
1681,559,1708707616.648611
1681,559,1708707616.656165
1681,560,1708707616.6645849
1681,560,1708707616.6705847
1681,561,1708707616.6770625
1681,562,1708707616.6816669
1681,562,1708707616.6876662
1681,563,1708707616.6926804
1681,563,1708707616.698678
1681,564,1708707616.7036796
1681,564,1708707616.7076786
1681,565,1708707616.7126782
1681,565,1708707616.7166786
1681,566,1708707616.7216914
1681,567,1708707616.7256894
1681,567,1708707616.7311244
1681,568,1708707616.7351303
1681,568,1708707616.7421322
1681,569,1708707616.74613
1681,569,1708707616.753174
1681,570,1708707616.7576878
1681,571,1708707616.7624028
1681,571,1708707616.7679083
1681,572,1708707616.7729092
1681,572,1708707616.7789137
1681,573,1708707616.7869174
1681,573,1708707616.7995605
1681,574,1708707616.8110487
1681,575,1708707616.8237689
1681,575,1708707616.841116
1681,576,1708707616.8861806
1681,576,1708707616.900185
1681,577,1708707616.917121
1681,577,1708707616.9271746
1681,578,1708707616.9455092
1681,579,1708707616.9601665
1681,579,1708707616.9854434
1681,580,1708707616.9927142
1681,580,1708707616.9994798
1681,581,1708707617.004341
1681,581,1708707617.0103393
1681,582,1708707617.0143387
1681,583,1708707617.0203402
1681,583,1708707617.0273616
1681,584,1708707617.0325422
1681,584,1708707617.0430195
1681,585,1708707617.0571601
1681,585,1708707617.0742488
1681,586,1708707617.0822482
1681,587,1708707617.0886712
1681,587,1708707617.0936708
1681,588,1708707617.100123
1681,588,1708707617.1041787
1681,589,1708707617.1121438
1681,589,1708707617.1131456
1681,589,1708707617.1171632
1681,590,1708707617.1243927
1681,590,1708707617.1263928
1681,591,1708707617.1343935
1680,591,1708707617.1353993
1680,591,1708707617.1450977
1679,591,1708707617.1508577
1679,592,1708707617.152245
1678,592,1708707617.1568787
1678,592,1708707617.161879
1677,592,1708707617.1668794
1677,593,1708707617.1698782
1677,593,1708707617.1708772
1676,593,1708707617.1748805
1676,593,1708707617.1778777
1676,593,1708707617.1798785
1675,593,1708707617.1858902
1675,594,1708707617.1929486
1674,594,1708707617.1939466
1674,594,1708707617.298424
1675,594,1708707617.302427
1675,594,1708707617.3051422
1676,594,1708707617.3076515
1676,594,1708707617.3096488
1677,594,1708707617.311973
1677,594,1708707617.3129797
1678,594,1708707617.31498
1679,594,1708707617.315979
1679,594,1708707617.3173132
1679,594,1708707617.3185081
1680,594,1708707617.3195133
1681,594,1708707617.3205132
1681,594,1708707617.3225715
1682,594,1708707617.3235805
1683,594,1708707617.3255806
1683,594,1708707617.3266675
1684,594,1708707617.3277
1685,594,1708707617.3287084
1685,594,1708707617.3301733
1686,594,1708707617.3312664
1687,594,1708707617.332587
1687,594,1708707617.333596
1688,594,1708707617.334595
1688,594,1708707617.336601
1689,594,1708707617.3375995
1689,594,1708707617.3386033
1691,594,1708707617.3396077
1692,594,1708707617.3416016
1692,594,1708707617.3430865
1694,594,1708707617.3440928
1695,594,1708707617.346094
1695,594,1708707617.3470953
1696,594,1708707617.3484466
1697,594,1708707617.3484466
1697,594,1708707617.3509696
1698,594,1708707617.3521547
1699,594,1708707617.3531735
1699,594,1708707617.354173
1701,594,1708707617.355548
1702,594,1708707617.356553
1702,594,1708707617.3575585
1703,594,1708707617.3589232
1704,594,1708707617.3599432
1704,594,1708707617.3609438
1705,594,1708707617.361943
1705,594,1708707617.3639417
1706,594,1708707617.3649426
1708,594,1708707617.367072
1708,594,1708707617.368534
1709,594,1708707617.369542
1709,594,1708707617.3705404
1710,594,1708707617.3729498
1710,594,1708707617.3749573
1711,594,1708707617.37632
1711,594,1708707617.3773265
1712,594,1708707617.3793366
1712,594,1708707617.3807697
1713,594,1708707617.3821921
1713,594,1708707617.384337
1714,594,1708707617.3874679
1714,594,1708707617.3894825
1714,593,1708707617.391482
1715,593,1708707617.3934836
1716,593,1708707617.3964818
1716,593,1708707617.4024873
1717,593,1708707617.4076457
1717,593,1708707617.4146528
1717,593,1708707617.4220364
1718,593,1708707617.4410982
1718,593,1708707617.4468865
1719,593,1708707617.4523983
1720,593,1708707617.4580426
1720,593,1708707617.4622478
1721,593,1708707617.4672482
1721,593,1708707617.470248
1722,593,1708707617.4742472
1722,593,1708707617.4772475
1723,593,1708707617.4832158
1724,593,1708707617.4852157
1724,593,1708707617.4892144
1725,593,1708707617.494223
1725,593,1708707617.4992292
1726,593,1708707617.504228
1726,593,1708707617.5122461
1726,592,1708707617.51339
1727,592,1708707617.519397
1728,592,1708707617.536412
1728,592,1708707617.8623402
1728,591,1708707617.925408
1728,591,1708707617.9289262
1728,590,1708707618.036749
1728,590,1708707618.0457296
1728,590,1708707618.1990137
1728,590,1708707618.227393
1728,590,1708707618.2693844
1728,589,1708707618.28367
1728,589,1708707618.300658
1727,589,1708707618.3196588
1727,588,1708707618.3406641
1727,588,1708707618.4714031
1727,588,1708707618.4734027
1726,588,1708707618.4874017
1726,587,1708707618.4884026
