1863,417,1708707740.5789201
1862,417,1708707740.5794256
1861,418,1708707740.5812626
1860,418,1708707740.582288
1859,418,1708707740.5833445
1858,419,1708707740.5848567
1857,420,1708707740.5853674
1856,420,1708707740.5868843
1855,420,1708707740.5873902
1854,420,1708707740.5891075
1853,421,1708707740.5897431
1853,421,1708707740.5914407
1852,421,1708707740.5924487
1850,422,1708707740.593444
1850,422,1708707740.5952206
1849,422,1708707740.5962415
1849,422,1708707740.597256
1848,423,1708707740.5987768
1847,423,1708707740.599282
1846,424,1708707740.6013043
1846,424,1708707740.602312
1844,424,1708707740.603497
1843,425,1708707740.6050103
1843,425,1708707740.6060257
1842,425,1708707740.6075356
1841,426,1708707740.6080396
1841,426,1708707740.6099305
1840,426,1708707740.6110823
1839,426,1708707740.6125019
1838,427,1708707740.6130056
1838,427,1708707740.6145213
1837,428,1708707740.6150258
1837,428,1708707740.6160316
1836,428,1708707740.6176457
1835,428,1708707740.6191602
1835,429,1708707740.6200995
1834,429,1708707740.6216276
1833,429,1708707740.6231396
1832,429,1708707740.623771
1831,430,1708707740.6247766
1830,430,1708707740.626854
1830,430,1708707740.62772
1829,431,1708707740.6294487
1828,432,1708707740.630458
1827,432,1708707740.6324124
1826,433,1708707740.6334739
1824,433,1708707740.6354477
1824,433,1708707740.636459
1823,434,1708707740.637138
1822,435,1708707740.6386538
1821,435,1708707740.6391582
1820,435,1708707740.6401641
1820,436,1708707740.6416757
1819,436,1708707740.6431243
1817,437,1708707740.6442554
1816,438,1708707740.645258
1815,438,1708707740.6462548
1814,439,1708707740.648253
1813,439,1708707740.6492534
1812,440,1708707740.6502523
1811,440,1708707740.6517682
1808,441,1708707740.6527777
1807,442,1708707740.6537783
1806,443,1708707740.6547759
1804,443,1708707740.6557777
1802,445,1708707740.6577797
1801,445,1708707740.6588252
1799,446,1708707740.6598325
1797,447,1708707740.660833
1797,447,1708707740.6624286
1794,449,1708707740.6634543
1793,449,1708707740.6644628
1792,449,1708707740.6653783
1789,451,1708707740.6674848
1788,451,1708707740.6684935
1785,452,1708707740.6694448
1784,453,1708707740.670454
1783,454,1708707740.6724539
1781,454,1708707740.6734493
1779,456,1708707740.6749635
1776,456,1708707740.6764772
1774,457,1708707740.6774504
1772,458,1708707740.6794794
1771,458,1708707740.6801028
1770,459,1708707740.6816213
1769,459,1708707740.6821294
1767,460,1708707740.6841545
1766,461,1708707740.6851637
1765,461,1708707740.6868246
1761,462,1708707740.6874473
1761,463,1708707740.6884718
1759,463,1708707740.6904774
1757,464,1708707740.6918766
1756,465,1708707740.692383
1755,465,1708707740.6938996
1754,465,1708707740.6944036
1752,466,1708707740.695915
1752,467,1708707740.6964195
1750,467,1708707740.697932
1750,467,1708707740.6984377
1749,468,1708707740.7004645
1748,468,1708707740.7014754
1745,469,1708707740.7024758
1745,469,1708707740.7034729
1744,470,1708707740.7044692
1743,470,1708707740.7054725
1742,470,1708707740.7064714
1741,472,1708707740.7093556
1740,472,1708707740.7103717
1739,472,1708707740.7113702
1738,473,1708707740.7123704
1737,473,1708707740.7135882
1737,473,1708707740.7145996
1735,474,1708707740.7155962
1735,475,1708707740.7176008
1733,475,1708707740.7185965
1732,476,1708707740.7205977
1732,476,1708707740.7219465
1731,476,1708707740.722957
1731,477,1708707740.723954
1729,477,1708707740.7259514
1729,477,1708707740.7269528
1728,478,1708707740.7279537
1728,479,1708707740.7293503
1727,479,1708707740.7303598
1727,479,1708707740.7323565
1726,479,1708707740.733357
1726,480,1708707740.7353592
1725,480,1708707740.7363617
1725,480,1708707740.7373683
1724,480,1708707740.738368
1724,481,1708707740.7393677
1724,481,1708707740.741371
1723,481,1708707740.7423685
1723,482,1708707740.7436411
1722,482,1708707740.744649
1722,482,1708707740.746647
1721,482,1708707740.746647
1721,483,1708707740.749807
1720,484,1708707740.7513132
1720,484,1708707740.7523212
1720,484,1708707740.753319
1719,484,1708707740.7553203
1719,485,1708707740.756324
1719,485,1708707740.757321
1718,485,1708707740.7593198
1718,486,1708707740.7603202
1717,486,1708707740.76132
1717,486,1708707740.7637677
1717,486,1708707740.764772
1716,487,1708707740.7657676
1716,488,1708707740.767766
1715,488,1708707740.7705681
1715,488,1708707740.7725751
1715,489,1708707740.773574
1714,489,1708707740.774576
1714,489,1708707740.774576
1713,489,1708707740.776064
1713,490,1708707740.7783966
1712,490,1708707740.7803938
1712,491,1708707740.7818313
1711,491,1708707740.7835584
1711,492,1708707740.7855432
1711,492,1708707740.7866378
1710,492,1708707740.787646
1710,493,1708707740.7891345
1709,493,1708707740.7901435
1709,493,1708707740.7911432
1708,494,1708707740.7931416
1708,494,1708707740.794143
1707,495,1708707740.7971468
1707,495,1708707740.7981446
1706,496,1708707740.799141
1706,496,1708707740.8001428
1705,496,1708707740.801142
1705,497,1708707740.8021421
1704,497,1708707740.8051426
1704,497,1708707740.8061664
1704,498,1708707740.8071625
1703,498,1708707740.8081653
1703,498,1708707740.8091652
1702,499,1708707740.8101668
1701,500,1708707740.8125572
1701,500,1708707740.8135564
1701,500,1708707740.8145566
1700,500,1708707740.8155575
1700,501,1708707740.8165581
1700,501,1708707740.8175585
1700,501,1708707740.818557
1699,501,1708707740.819556
1699,502,1708707740.8205545
1698,502,1708707740.8227007
1698,503,1708707740.8258147
1697,504,1708707740.8278148
1696,504,1708707740.828813
1696,504,1708707740.8308136
1696,504,1708707740.831829
1696,505,1708707740.8328395
1695,505,1708707740.8338346
1695,505,1708707740.8348358
1695,505,1708707740.835837
1695,506,1708707740.836843
1694,506,1708707740.8388495
1694,506,1708707740.839848
1693,507,1708707740.841848
1692,508,1708707740.843842
1692,508,1708707740.844845
1692,508,1708707740.845846
1692,509,1708707740.8471904
1691,509,1708707740.8481987
1691,509,1708707740.849197
1691,509,1708707740.850197
1691,510,1708707740.8517027
1690,510,1708707740.8537135
1690,510,1708707740.8547156
1690,511,1708707740.8567133
1689,512,1708707740.8587134
1688,512,1708707740.860715
1688,513,1708707740.8627138
1687,513,1708707740.8647099
1687,514,1708707740.8671746
1686,514,1708707740.8701806
1686,515,1708707740.872185
1686,515,1708707740.873354
1686,515,1708707740.873354
1685,516,1708707740.8757536
1684,516,1708707740.877755
1684,517,1708707740.879754
1684,517,1708707740.88112
1684,517,1708707740.8831248
1683,517,1708707740.884125
1683,518,1708707740.8856347
1683,518,1708707740.8868928
1683,518,1708707740.888038
1682,519,1708707740.8895485
1682,519,1708707740.892554
1682,520,1708707740.8955984
1681,520,1708707740.8965993
1681,521,1708707740.898597
1680,521,1708707740.8998845
1680,521,1708707740.9009082
1680,522,1708707740.9049115
1680,522,1708707740.9059107
1680,522,1708707740.9079075
1679,522,1708707740.9090805
1679,523,1708707740.9100888
1679,523,1708707740.9120872
1679,523,1708707740.9130878
1678,523,1708707740.9150894
1678,524,1708707740.9160898
1678,525,1708707740.9190884
1678,525,1708707740.9210882
1677,525,1708707740.9220912
1677,526,1708707740.9250896
1676,526,1708707740.927093
1676,526,1708707740.9280908
1676,527,1708707740.9310904
1676,527,1708707740.934141
1675,527,1708707740.936432
1675,528,1708707740.9378407
1675,529,1708707740.9408476
1675,529,1708707740.9428525
1674,529,1708707740.943847
1674,530,1708707740.9448483
1674,530,1708707740.9488466
1674,530,1708707740.94985
1674,531,1708707740.9529643
1673,531,1708707740.954037
1673,531,1708707740.955201
1672,531,1708707740.9571998
1672,532,1708707740.959206
1672,533,1708707740.9601998
1672,533,1708707740.9621987
1672,533,1708707740.9646714
1672,534,1708707740.9676716
1671,534,1708707740.9686697
1671,534,1708707740.9716947
1671,535,1708707740.9747014
1671,535,1708707740.975701
1671,535,1708707740.978704
1671,536,1708707740.9827025
1670,536,1708707740.9840937
1670,537,1708707740.9861023
1670,537,1708707740.990368
1670,538,1708707740.9943702
1670,538,1708707740.9983687
1669,538,1708707740.9997966
1669,539,1708707741.0021524
1669,539,1708707741.0053782
1669,539,1708707741.0074887
1669,540,1708707741.009485
1669,541,1708707741.0114827
1669,541,1708707741.0168328
1668,541,1708707741.0178354
1668,542,1708707741.0198324
1667,542,1708707741.024833
1667,543,1708707741.0278378
1667,543,1708707741.0318365
1667,544,1708707741.0358357
1667,544,1708707741.0368369
1667,545,1708707741.038842
1667,545,1708707741.0448549
1666,545,1708707741.045855
1666,546,1708707741.0489216
1666,546,1708707741.053887
1666,547,1708707741.0578804
1666,547,1708707741.0628872
1666,547,1708707741.0638847
1666,548,1708707741.064883
1666,548,1708707741.067883
1666,549,1708707741.07191
1665,549,1708707741.072905
1665,550,1708707741.0739043
1665,550,1708707741.0779052
1665,551,1708707741.0799055
1665,551,1708707741.0849156
1665,552,1708707741.0874262
1665,552,1708707741.090427
1665,552,1708707741.0914261
1665,553,1708707741.094426
1665,554,1708707741.0974267
1664,554,1708707741.0984263
1664,554,1708707741.1004262
1664,555,1708707741.104426
1664,555,1708707741.1074264
1664,556,1708707741.1114259
1664,556,1708707741.1154265
1664,557,1708707741.1196544
1664,558,1708707741.1220765
1664,558,1708707741.126336
1664,559,1708707741.1283357
1663,559,1708707741.1333175
1663,560,1708707741.1363242
1663,560,1708707741.1401944
1663,561,1708707741.1431966
1663,562,1708707741.1467052
1663,562,1708707741.151722
1663,563,1708707741.1549792
1663,563,1708707741.1599934
1663,564,1708707741.1629927
1663,564,1708707741.1663277
1663,565,1708707741.1683261
1663,566,1708707741.1733286
1663,566,1708707741.1769762
1663,567,1708707741.181505
1663,567,1708707741.1870353
1663,568,1708707741.1900418
1663,568,1708707741.1949956
1663,569,1708707741.1982777
1663,570,1708707741.2023478
1663,570,1708707741.2080233
1663,571,1708707741.211715
1663,571,1708707741.215715
1663,572,1708707741.219715
1663,572,1708707741.2247145
1663,573,1708707741.227715
1663,574,1708707741.2332873
1663,574,1708707741.238999
1663,575,1708707741.2430282
1663,575,1708707741.246213
1663,576,1708707741.2519524
1663,576,1708707741.2554653
1663,577,1708707741.2594647
1663,577,1708707741.2637677
1663,578,1708707741.2677672
1663,579,1708707741.2701364
1663,579,1708707741.2731395
1663,580,1708707741.277155
1663,580,1708707741.279151
1663,581,1708707741.28363
1663,581,1708707741.2866871
1663,582,1708707741.2900965
1664,582,1708707741.2922678
1664,583,1708707741.2932725
1664,583,1708707741.2966287
1664,584,1708707741.3008235
1664,584,1708707741.3034635
1664,584,1708707741.3047445
1664,585,1708707741.3097541
1664,585,1708707741.315111
1665,585,1708707741.3171062
1665,586,1708707741.320106
1665,587,1708707741.32943
1665,587,1708707741.3387127
1665,588,1708707741.3473523
1665,588,1708707741.3493545
1665,588,1708707741.3528621
1666,588,1708707741.356862
1666,589,1708707741.3578653
1666,589,1708707741.359864
1667,589,1708707741.3631473
1667,590,1708707741.3651552
1668,590,1708707741.3651552
1668,591,1708707741.3674006
1669,591,1708707741.368804
1669,591,1708707741.3698123
1670,591,1708707741.370812
1670,591,1708707741.372818
1671,592,1708707741.374283
1671,592,1708707741.3752916
1673,592,1708707741.3772914
1673,592,1708707741.3798015
1674,592,1708707741.3798015
1674,593,1708707741.381099
1675,593,1708707741.3831363
1676,593,1708707741.384133
1676,593,1708707741.385134
1677,593,1708707741.3861346
1677,593,1708707741.3871334
1679,594,1708707741.3895998
1679,594,1708707741.3906102
1680,594,1708707741.3916135
1681,595,1708707741.3926132
1681,595,1708707741.3946092
1683,595,1708707741.3957314
1684,595,1708707741.3957314
1684,595,1708707741.3982491
1685,595,1708707741.3995473
1686,596,1708707741.400948
1687,596,1708707741.4020846
1688,596,1708707741.4043705
1688,596,1708707741.4053686
1689,596,1708707741.4063718
1691,596,1708707741.4073691
1691,596,1708707741.4093683
1692,597,1708707741.4103682
1693,597,1708707741.4113681
1694,597,1708707741.4123693
1694,597,1708707741.4143653
1695,597,1708707741.4143653
1695,597,1708707741.4172318
1696,598,1708707741.4183738
1697,598,1708707741.4198322
1697,598,1708707741.4218888
1698,598,1708707741.422891
1698,598,1708707741.4248912
1699,598,1708707741.425891
1699,598,1708707741.4289417
1700,598,1708707741.4329503
1700,599,1708707741.4662547
1700,599,1708707741.506479
1700,600,1708707741.5127935
1700,600,1708707741.5138004
1700,600,1708707741.5164835
1700,600,1708707741.5174894
1700,601,1708707741.5194907
1699,601,1708707741.5214899
1699,602,1708707741.5224915
1698,602,1708707741.5244904
1698,602,1708707741.5254884
1698,602,1708707741.5274916
1697,603,1708707741.5294905
1697,603,1708707741.53149
1697,603,1708707741.53149
1696,604,1708707741.5342813
1696,604,1708707741.5362883
1696,604,1708707741.5372932
1695,604,1708707741.5382943
1695,604,1708707741.5392928
1695,605,1708707741.5406396
1694,605,1708707741.5416458
1693,606,1708707741.5426486
1693,606,1708707741.5446465
1692,606,1708707741.5456514
1692,607,1708707741.5476909
1691,607,1708707741.5486982
1691,607,1708707741.5486982
1691,607,1708707741.5497148
1690,607,1708707741.5507212
1690,608,1708707741.552822
1689,608,1708707741.552822
1689,608,1708707741.554174
1688,608,1708707741.5562212
1688,609,1708707741.557284
1687,609,1708707741.5582898
1687,610,1708707741.559292
1687,610,1708707741.56029
1686,610,1708707741.5612915
1685,610,1708707741.562289
1685,611,1708707741.5632925
1684,611,1708707741.5662885
1684,611,1708707741.567293
1683,611,1708707741.5697405
1683,612,1708707741.5708482
1682,612,1708707741.572857
1681,612,1708707741.5738614
1681,613,1708707741.574862
1680,613,1708707741.5778625
1680,614,1708707741.5788636
1680,614,1708707741.58009
1679,614,1708707741.581095
1679,614,1708707741.5820959
1679,614,1708707741.5830963
1678,614,1708707741.5840964
1677,615,1708707741.586095
1677,615,1708707741.5870967
1677,615,1708707741.5880969
1676,615,1708707741.590443
1676,616,1708707741.5924435
1675,616,1708707741.5938823
1675,616,1708707741.5968885
1674,616,1708707741.597889
1673,616,1708707741.598888
1673,617,1708707741.5998888
1673,617,1708707741.600888
1672,617,1708707741.601887
1672,617,1708707741.6038878
1672,617,1708707741.6048877
1671,617,1708707741.605888
1671,618,1708707741.6078887
1670,618,1708707741.6088886
1669,618,1708707741.60989
1669,619,1708707741.6116517
1669,619,1708707741.6126566
1668,619,1708707741.613657
1667,619,1708707741.6150317
1667,619,1708707741.6164513
1666,620,1708707741.617462
1666,620,1708707741.6184595
1665,620,1708707741.6204588
1664,620,1708707741.6216152
1664,620,1708707741.6216152
1663,620,1708707741.6239629
1663,621,1708707741.624959
1662,621,1708707741.6269596
1662,621,1708707741.6279616
1661,621,1708707741.6279616
1660,621,1708707741.6299584
1660,621,1708707741.6309652
1659,621,1708707741.6319587
1659,621,1708707741.632959
1658,622,1708707741.633958
1658,622,1708707741.63697
1657,622,1708707741.6379938
1656,622,1708707741.6393187
1656,623,1708707741.6403277
1655,623,1708707741.6403277
1655,623,1708707741.6423244
1654,623,1708707741.643326
1654,623,1708707741.6443243
1653,623,1708707741.6463237
1652,623,1708707741.6463237
1652,623,1708707741.6473243
1651,624,1708707741.6493242
1651,624,1708707741.650324
1650,624,1708707741.6518295
1650,624,1708707741.652836
1649,624,1708707741.6538358
1648,624,1708707741.6548364
1648,624,1708707741.6558385
1647,624,1708707741.6568353
1647,624,1708707741.658838
1646,625,1708707741.6598358
1646,625,1708707741.6608346
1645,625,1708707741.6618357
1644,625,1708707741.6628351
1644,625,1708707741.6638353
1643,625,1708707741.666884
1643,625,1708707741.6678908
1642,625,1708707741.66889
1642,625,1708707741.669891
1641,625,1708707741.6718905
1640,625,1708707741.672891
1640,626,1708707741.6738973
1640,626,1708707741.6759393
1639,626,1708707741.677939
1639,626,1708707741.6809392
1639,627,1708707741.6819406
1638,627,1708707741.68294
1638,627,1708707741.684939
1637,627,1708707741.6884441
1636,627,1708707741.6934502
1636,627,1708707741.7094505
1636,627,1708707741.7918277
1636,627,1708707741.7988284
1637,627,1708707741.8028276
1637,627,1708707741.8048277
1638,627,1708707741.8084707
1638,627,1708707741.8104715
1639,627,1708707741.813472
1639,627,1708707741.8154707
1640,627,1708707741.8159769
1641,627,1708707741.818985
1641,627,1708707741.820159
1642,627,1708707741.8216698
1642,627,1708707741.822673
1643,627,1708707741.8236709
1643,627,1708707741.8257852
1644,627,1708707741.8267846
1645,627,1708707741.8277864
1645,627,1708707741.8297842
1646,627,1708707741.8307838
1646,627,1708707741.8317847
1647,627,1708707741.8317847
1647,627,1708707741.833786
1648,627,1708707741.833786
1649,627,1708707741.834942
1650,627,1708707741.8369482
1651,627,1708707741.8394349
1652,627,1708707741.841666
1653,626,1708707741.8426678
1653,626,1708707741.843668
1654,626,1708707741.8446658
1655,626,1708707741.84584
1655,626,1708707741.846848
1656,626,1708707741.846848
1657,626,1708707741.8493364
1658,626,1708707741.8503394
1658,626,1708707741.8503394
1659,626,1708707741.8529677
1661,626,1708707741.8539658
1661,626,1708707741.855437
1662,626,1708707741.855437
1663,626,1708707741.8576698
1664,626,1708707741.8587725
1665,626,1708707741.859783
1666,626,1708707741.8607824
1666,626,1708707741.8617802
1667,626,1708707741.8637798
1669,626,1708707741.8647785
1670,625,1708707741.8658454
1671,625,1708707741.866856
1671,625,1708707741.866856
1672,625,1708707741.869125
1673,625,1708707741.870322
1674,625,1708707741.8713257
1675,625,1708707741.872331
1675,625,1708707741.87359
1677,625,1708707741.874596
1678,625,1708707741.8758225
1678,625,1708707741.8768296
1679,625,1708707741.8780253
1680,625,1708707741.8792324
1681,625,1708707741.880239
1681,625,1708707741.8812394
1682,625,1708707741.8823524
1683,625,1708707741.8823524
1683,625,1708707741.8844175
1685,625,1708707741.8858771
1686,625,1708707741.8868833
1686,625,1708707741.8878863
1687,625,1708707741.8893857
1688,625,1708707741.8893857
1688,625,1708707741.8913922
1689,625,1708707741.8925965
1690,625,1708707741.8936145
1690,625,1708707741.8948238
1691,625,1708707741.8959908
1691,625,1708707741.8969982
1692,625,1708707741.897997
1693,625,1708707741.899999
1693,625,1708707741.9022877
1694,625,1708707741.90329
1694,625,1708707741.90529
1695,625,1708707741.9072893
1695,625,1708707741.9092877
1696,625,1708707741.9122887
1697,625,1708707741.916318
1697,625,1708707742.2899911
1697,625,Button.left,released,1708707742.300551
