mouse,689,582,1711094738.223852
mouse,689,582,1711094738.2248511
mouse,690,582,1711094738.227631
mouse,690,582,1711094738.227631
mouse,691,582,1711094738.230088
mouse,691,581,1711094738.2310882
mouse,693,581,1711094738.2324507
mouse,693,581,1711094738.23296
mouse,694,581,1711094738.2345603
mouse,696,581,1711094738.2355666
mouse,698,581,1711094738.2367887
mouse,700,580,1711094738.2381494
mouse,701,580,1711094738.2393444
mouse,702,580,1711094738.2403529
mouse,705,580,1711094738.2416246
mouse,709,579,1711094738.243694
mouse,713,579,1711094738.2447095
mouse,715,579,1711094738.2457163
mouse,718,579,1711094738.2473588
mouse,763,579,1711094738.257015
mouse,768,579,1711094738.258292
mouse,776,579,1711094738.2605762
mouse,785,579,1711094738.261574
mouse,798,579,1711094738.2627835
mouse,804,579,1711094738.26479
mouse,807,579,1711094738.265871
mouse,815,579,1711094738.2670207
mouse,831,579,1711094738.2680311
mouse,839,579,1711094738.27019
mouse,846,579,1711094738.27019
mouse,862,580,1711094738.2730954
mouse,878,580,1711094738.274562
mouse,885,580,1711094738.2755942
mouse,893,580,1711094738.2766056
mouse,909,580,1711094738.2776034
mouse,912,581,1711094738.2798712
mouse,920,581,1711094738.2798712
mouse,929,581,1711094738.2812977
mouse,945,581,1711094738.2826977
mouse,955,581,1711094738.2847078
mouse,963,581,1711094738.285722
mouse,971,581,1711094738.2868528
mouse,979,581,1711094738.2880538
mouse,985,581,1711094738.2880538
mouse,993,581,1711094738.2904515
mouse,1009,581,1711094738.2917771
mouse,1016,581,1711094738.2917771
mouse,1024,581,1711094738.2931757
mouse,1027,581,1711094738.294934
mouse,1034,581,1711094738.2955577
mouse,1052,581,1711094738.2967427
mouse,1060,581,1711094738.2980092
mouse,1068,581,1711094738.2990153
mouse,1073,581,1711094738.3004568
mouse,1081,581,1711094738.3014677
mouse,1088,581,1711094738.3027625
mouse,1098,581,1711094738.3049843
mouse,1106,581,1711094738.3065152
mouse,1118,581,1711094738.3075712
mouse,1121,581,1711094738.3085701
mouse,1134,581,1711094738.310022
mouse,1140,581,1711094738.3114002
mouse,1151,581,1711094738.3125446
mouse,1156,580,1711094738.3150377
mouse,1165,580,1711094738.3155582
mouse,1168,580,1711094738.3166885
mouse,1171,580,1711094738.3191786
mouse,1177,579,1711094738.3204331
mouse,1184,579,1711094738.3219054
mouse,1185,579,1711094738.322912
mouse,1190,578,1711094738.322912
mouse,1191,578,1711094738.324902
mouse,1198,578,1711094738.3259099
mouse,1201,578,1711094738.3280406
mouse,1204,578,1711094738.3280406
mouse,1207,578,1711094738.3294806
mouse,1209,577,1711094738.3315852
mouse,1212,577,1711094738.3315852
mouse,1213,577,1711094738.3330483
mouse,1214,576,1711094738.3347142
mouse,1215,576,1711094738.3357203
mouse,1216,576,1711094738.3368564
mouse,1217,576,1711094738.3377998
mouse,1219,576,1711094738.3388014
mouse,1219,576,1711094738.3402474
mouse,1220,576,1711094738.3414083
mouse,1220,575,1711094738.342421
mouse,1220,575,1711094738.3437378
mouse,1220,575,1711094738.3570392
mouse,1220,575,1711094738.3594263
mouse,1220,575,1711094738.3635764
mouse,1220,575,1711094738.3645747
mouse,1220,574,1711094738.3666763
mouse,1219,574,1711094738.367678
mouse,1219,574,1711094738.3686774
mouse,1218,574,1711094738.370676
mouse,1217,573,1711094738.3716798
mouse,1217,573,1711094738.3737593
mouse,1216,573,1711094738.3747652
mouse,1216,573,1711094738.376293
mouse,1215,573,1711094738.3784313
mouse,1215,573,1711094738.3798554
mouse,1214,573,1711094738.3821006
mouse,1213,573,1711094738.385674
mouse,1213,573,1711094738.4106328
